,0,1,2,3,4
151672_500_15_4,0.5647760853467931,0.5634146705842256,0.5585063050779404,0.5682247228174827,0.7030215431174345
151672_1000_5_2,0.4750705179215658,0.5615242119773205,0.5797514086832927,0.5496843313264721,0.40293843096618553
151672_1000_5_3,0.4844037980701626,0.5616988269691761,0.5665427399098486,0.5370905514498384,0.5144958957808324
151672_1000_5_4,0.4631126930391392,0.5449626864063767,0.5768796927448355,0.5366723257488154,0.5170709097137531
151672_1000_10_2,0.5557872365335321,0.36830633786614636,0.5733733667930989,0.5644585690795065,0.5575644673385198
151672_1000_10_3,0.5441683922166402,0.544942770644802,0.5656884978902451,0.3943269871433733,0.5575581574048711
151672_1000_10_4,0.39211559641385596,0.563258953685907,0.5637583544662481,0.39643274630279923,0.5352669013940776
151672_1000_15_2,0.5698072431859943,0.3638686005280435,0.5707317686813581,0.5398971187179681,0.5365382869000506
151672_1000_15_3,0.568784345767661,0.5752525304241497,0.5648487560022424,0.5357942932422843,0.5389504342390455
151672_1000_15_4,0.5682164145430396,0.5835336139026995,0.5841032189595438,0.5502633812812934,0.3659720967349095
151672_2000_5_2,0.5267656139265944,0.5044055725129677,0.5169152004164009,0.5223639112918615,0.5252657664250997
151672_2000_5_3,0.5132783789535661,0.3712852372335218,0.5057635283659236,0.5168811339389888,0.513261500124276
151672_2000_5_4,0.5219960815509412,0.6470652276434459,0.4127003437500506,0.5228863391218526,0.5254737981390215
151672_2000_10_2,0.3591008485082457,0.5894459454981883,0.5317860045106096,0.4118924959210747,0.5654245134741438
151672_2000_10_3,0.36281044847369953,0.5649955534895172,0.5280629208306137,0.5336240566724826,0.3625151556251208
151672_2000_10_4,0.5500449703736249,0.3618270073335362,0.6307928164586919,0.7059011969227112,0.3780916686521048
151672_2000_15_2,0.5554298811402203,0.5398422798359618,0.5563364310551793,0.5493504499620795,0.5697401254828913
151672_2000_15_3,0.5564443051301913,0.5553506030635803,0.5604434605264108,0.5442647958354966,0.5459239303935248
151672_2000_15_4,0.546035874641218,0.5501487800145343,0.5666296262546332,0.5389690234209407,0.360332936952973
151672_5000_5_2,0.5373870194167433,0.5526780900369582,0.5150928789059224,0.562001714341136,0.4455661541079052
151672_5000_5_3,0.4428792809506313,0.5580292655853611,0.5133445780823367,0.5615776009002362,0.4172743320776181
151672_5000_5_4,0.5603128466601243,0.5772244978079979,0.613873376074115,0.748578495063541,0.4021803742596652
151672_5000_10_2,0.502861265407752,0.37448244356443633,0.5114981657399302,0.5200640395914352,0.5049727054170409
151672_5000_10_3,0.5220335062057149,0.5503757038015734,0.5125071022757252,0.5143500560389763,0.5012545531973914
151672_5000_10_4,0.47796781151210727,0.7361144074590357,0.514014031601541,0.6853574657496617,0.475637182714529
151672_5000_15_2,0.5674938026886551,0.50318683928126,0.5072662877791593,0.569617756114778,0.5210519106289422
151672_5000_15_3,0.5577341524066534,0.4939904372455698,0.5339664790314385,0.5302127062613072,0.5221988851879713
151672_5000_15_4,0.553937906936707,0.5008966206029296,0.5239961968309779,0.5306127439869254,0.5274778600515888
151673_500_5_2,0.4271203966722679,0.4289926178479616,0.3973843362146288,0.45740470405426586,0.4003364011836107
151673_500_5_3,0.37128314973118604,0.4444199117289021,0.39876448690820165,0.4586905050591377,0.35256691076449276
151673_500_5_4,0.6552767187801265,0.3976986193434626,0.6050205959451286,0.5969799322952986,0.395625616899781
151673_500_10_2,0.3952967050943036,0.4341316643793829,0.44658049493734,0.3583373372223442,0.39361777907139806
151673_500_10_3,0.5605979449725952,0.4816840744369865,0.3945205715654052,0.46501233432083416,0.35291441081582026
151673_500_10_4,0.38375620343298245,0.37007708372132675,0.47285637268020836,0.31923917357192033,0.37746334794021175
151673_500_15_2,0.4784120865673809,0.4671984917711745,0.4466391429962659,0.49585476078659185,0.5128482029741426
151673_500_15_3,0.34014292818974884,0.45270015559778237,0.43216087503765555,0.5343537495886969,0.4025520981520111
151673_500_15_4,0.33807444443619195,0.3453209483831154,0.4139362367880204,0.5221863171426894,0.37959087405637837
151673_1000_5_2,0.4503094221350572,0.40487896311712307,0.4618854980328132,0.4304069904185742,0.4946215310034873
151673_1000_5_3,0.4635203338968415,0.4424326701449577,0.473978489716639,0.49358023946324475,0.464344951034081
151673_1000_5_4,0.503051376725907,0.37259696312938706,0.471814621171301,0.472629709455653,0.5569194536918762
151673_1000_10_2,0.4546819761800255,0.44035246609143436,0.4693431151917585,0.48400159322895675,0.47757046134174724
151673_1000_10_3,0.37231650266601707,0.5061905782941031,0.5014800150594904,0.4599344919175751,0.3910266296377882
151673_1000_10_4,0.37574652329509944,0.5000170018830898,0.4725572965568642,0.4810457148831293,0.3759119796177042
