,0,1,2
151673_5000_50_30_50_300,0.3161166431643779,0.3282267950481313,
151673_5000_50_30_50_500,0.21046600152555148,0.33563225104606353,
151673_5000_50_50_10_100,0.37217665373394937,0.23441613831891173,
151673_5000_50_50_10_300,0.22935618802885968,0.28547578956892217,
151673_5000_50_50_10_500,0.30650378146299084,0.28069531032363015,
151673_5000_50_50_30_100,0.43462998963931665,0.3414001351466259,
151673_5000_50_50_30_300,0.29094715963716333,0.31499543529082624,
151673_5000_50_50_30_500,0.3352569284889156,0.31725607736526507,
151673_5000_50_50_50_100,0.39355808866985054,0.39546993330515523,
151673_5000_50_50_50_300,0.31269483881441984,0.3227002899461562,
151673_5000_50_50_50_500,0.2249814870578088,0.28119012811341915,
151673_5000_100_15_10_100,0.2913617589344064,0.22565186912400106,
151673_5000_100_15_10_300,0.3956153015961088,0.26605887028421205,
151673_5000_100_15_10_500,0.23778702436784824,0.2571943138158905,
151673_5000_100_15_30_100,0.3426970576492191,0.33131520593605385,
151673_5000_100_15_30_300,0.34862836289596494,0.2658991486842218,
151673_5000_100_15_30_500,0.3803753412481478,0.23053396151076364,
151673_5000_100_15_50_100,0.4296024554230413,0.3724821686174527,
151673_5000_100_15_50_300,0.37307514809000697,0.33219983757088106,
151673_5000_100_15_50_500,0.4025183734688331,0.2621097723796511,
151673_5000_100_30_10_100,0.2245747781655251,0.21975576086283982,
151673_5000_100_30_10_300,0.24803508312090025,0.21670607378685347,
151673_5000_100_30_10_500,0.23966259806844245,0.18618378176665487,
151673_5000_100_30_30_100,0.2985002786538493,0.21275119563236147,
151673_5000_100_30_30_300,0.2372838705353658,0.2540606102770468,
151673_5000_100_30_30_500,0.16724433594007562,0.18592172610476065,
151673_5000_100_30_50_100,0.3550442257076842,0.34562996554583014,
151673_5000_100_30_50_300,0.403690238714545,0.266021724830903,
151673_5000_100_30_50_500,0.2254117357309894,0.24008872019770483,
151673_5000_100_50_10_100,0.2218586348371947,0.18641636058102953,
151673_5000_100_50_10_300,0.21920209924227627,0.22507603947000973,
151673_5000_100_50_10_500,0.24633868360133546,0.26307843062025615,
151673_5000_100_50_30_100,0.30306913972274085,0.19444888528541135,
151673_5000_100_50_30_300,0.2631136661659431,0.24654627935706852,
151673_5000_100_50_30_500,0.2309219009572756,0.2100395302070073,
151673_5000_100_50_50_100,0.39898011242691583,0.2178079235597636,
151673_5000_100_50_50_300,0.3034425409765486,0.24729301164169454,
151673_5000_100_50_50_500,0.2546245419256454,0.2316392102581009,
