,0,1,2
151672_1000_100_15_50_300,0.4214373558592427,0.4789353947257317,0.41185810019850266
151672_1000_100_15_50_500,0.411584373646022,0.5080591920669352,0.42244190061438486
151672_1000_100_30_10_100,0.3941410520436815,0.36920190369707456,0.37715960873417215
151672_1000_100_30_10_300,0.4227986213488666,0.38173678078343937,0.36025281044894053
151672_1000_100_30_10_500,0.4046897260668431,0.37936170064491914,0.5232104434153908
151672_1000_100_30_30_100,0.37967531697213397,0.4325546909169681,0.45094986063509274
151672_1000_100_30_30_300,0.36199168342088495,0.43250734305826033,0.44416849467513014
151672_1000_100_30_30_500,0.4367399958846398,0.4461009335153228,0.43465886529118686
151672_1000_100_30_50_100,0.4072551648252228,0.45471051051720807,0.512817590384785
151672_1000_100_30_50_300,0.5262389757860878,0.5043482630646515,0.3852686270133083
151672_1000_100_30_50_500,0.4130405733081338,0.44587905409367773,0.49718822824211584
151672_1000_100_50_10_100,0.38831429721652194,0.3551343364398466,0.3741918865500797
151672_1000_100_50_10_300,0.3876573592944578,0.3977295317646148,0.5088820660531683
151672_1000_100_50_10_500,0.3866615817034983,0.4737366700883877,0.35364147912199406
151672_1000_100_50_30_100,0.3636966956032321,0.48938199097175217,0.3860207516451764
151672_1000_100_50_30_300,0.4127256131811209,0.4839155635988967,0.41133886214883225
151672_1000_100_50_30_500,0.6588598134921353,0.43630891805896654,0.4373023509537709
151672_1000_100_50_50_100,0.4401537635053851,0.3650674625921244,0.36990826888522016
151672_1000_100_50_50_300,0.449406291264186,0.4819181220400746,0.4966478569162727
151672_1000_100_50_50_500,0.4444133015103296,0.5403872337412023,0.49676465901541733
151672_2000_50_15_10_100,0.3995268323369355,0.3743741554483928,0.3823186541281523
151672_2000_50_15_10_300,0.38384804170216164,0.40179238645396387,0.3269890643306215
151672_2000_50_15_10_500,0.2876318078607017,0.3098148748541746,0.2568194880819574
151672_2000_50_15_30_100,0.359971580304088,0.49875526655715574,0.44820864487503737
151672_2000_50_15_30_300,0.4123782121901647,0.48312956044416533,0.43840974880668254
151672_2000_50_15_30_500,0.4683065977372217,0.48827725873225586,0.32464878828656396
151672_2000_50_15_50_100,0.40072840784029284,0.459057802428685,0.44686104967075274
151672_2000_50_15_50_300,0.45342216717362155,0.4464436244117208,0.4507604816999871
151672_2000_50_15_50_500,0.44290553336665833,0.4334463543745942,0.5785887652935661
151672_2000_50_30_10_100,0.2510834508723235,0.1308677101091884,0.2775221289439905
151672_2000_50_30_10_300,0.4072158970654176,0.3889746679127506,0.360783896578492
151672_2000_50_30_10_500,0.5029411559845999,0.3911801556291828,0.3896527169803562
151672_2000_50_30_30_100,0.4148595268055437,0.40667142291929637,0.4580582174838394
151672_2000_50_30_30_300,0.4500359094902672,0.43336936158462586,0.4551851633799404
151672_2000_50_30_30_500,0.3554921295676808,0.4346516626218412,0.44008329935312007
151672_2000_50_30_50_100,0.376979330859627,0.40383451694235684,0.5943718143346614
151672_2000_50_30_50_300,0.4160132582001851,0.452356958391101,0.4763520870413864
151672_2000_50_30_50_500,0.5013365955121382,0.43767532064295445,0.5629183128113491
151672_2000_50_50_10_100,0.4725707257159582,0.3646598410201464,0.34337791959210207
