,0,1,2
151673_2000_50_15_50_500,0.39554833821551744,0.47029542455430484,0.47608316041563375
151673_2000_50_30_10_100,0.3690846008660083,0.29476539947275665,0.46266455559722264
151673_2000_50_30_10_300,0.3063101246818266,0.3762260031691726,0.3352782646755302
151673_2000_50_30_10_500,0.4026256955766159,0.31799610466024514,0.3787046498321555
151673_2000_50_30_30_100,0.42516668132599955,0.49875534021450263,0.44529779145181075
151673_2000_50_30_30_300,0.4062416452405773,0.4246677028653431,0.4330612805749301
151673_2000_50_30_30_500,0.33329723093259866,0.3871867270072178,0.48207693585604455
151673_2000_50_30_50_100,0.3706177473013214,0.48908479724089055,0.4040271114639898
151673_2000_50_30_50_300,0.3758908048059486,0.4231486047247358,0.3734169209524951
151673_2000_50_30_50_500,0.33193302594894797,0.3960063434579294,0.46450206806110667
151673_2000_50_50_10_100,0.3596611801867045,0.2771625800008005,0.21456766023150498
151673_2000_50_50_10_300,0.34318941794447105,0.3043710254523354,0.3080757427168746
151673_2000_50_50_10_500,0.40689848964613745,0.21195862057949957,0.22337848152868714
151673_2000_50_50_30_100,0.33605397027893874,0.3041816621678717,0.4495789194946561
151673_2000_50_50_30_300,0.33845539745422815,0.337684603786461,0.3811715603829722
151673_2000_50_50_30_500,0.3323144809990433,0.3389223688999341,0.3346370534141931
151673_2000_50_50_50_100,0.35555865266825676,0.40307800646677056,0.34008579759598073
151673_2000_50_50_50_300,0.3758194728832015,0.43819669395456956,0.3842582640633726
151673_2000_50_50_50_500,0.31197577305704155,0.3561925917561812,0.4073375333235067
151673_2000_100_15_10_100,0.214332592652556,0.2442536805868307,0.3663996452812213
151673_2000_100_15_10_300,0.2530277396517955,0.2726808527808377,0.3624328846669204
151673_2000_100_15_10_500,0.2400122343070125,0.29749818750631013,0.3601335203031722
151673_2000_100_15_30_100,0.3655772291923751,0.3883250177643503,0.3177998810889465
151673_2000_100_15_30_300,0.434664132229207,0.39660366322520685,0.2998171938735297
151673_2000_100_15_30_500,0.3620057579026039,0.4259406197873484,0.2919103855907579
151673_2000_100_15_50_100,0.3680609437299791,0.3149838259788348,0.37078574133477854
151673_2000_100_15_50_300,0.36399098215996206,0.30220281779759217,0.34732697152674274
151673_2000_100_15_50_500,0.33997183540023873,0.27949973575884907,0.23697916201729233
151673_2000_100_30_10_100,0.26565662748854746,0.23858686374472482,0.2937832589872807
151673_2000_100_30_10_300,0.21953336843708723,0.3033393409263884,0.2346878174022993
151673_2000_100_30_10_500,0.21374370403576717,0.2585921912769934,0.19015703411874893
151673_2000_100_30_30_100,0.4209545068518652,0.3277350933180311,0.2972673616311953
151673_2000_100_30_30_300,0.3492219239244325,0.2650534021426167,0.3258787812327425
151673_2000_100_30_30_500,0.2659868056864205,0.27167813312147576,0.24106767330058607
151673_2000_100_30_50_100,0.39660767836925187,0.34580676074299066,0.3216698373391096
151673_2000_100_30_50_300,0.3413350720455932,0.36752184170904234,0.3911561808423413
151673_2000_100_30_50_500,0.28984250362659286,0.28593522015017003,0.3418788719688231
151673_2000_100_50_10_100,0.2785030999141684,0.27582427425771977,0.3088764403066642
151673_2000_100_50_10_300,0.2517418447499656,0.30477758793353854,0.3532631429193952
151673_2000_100_50_10_500,0.26804929939348116,0.2772045894138487,0.338971963451359
151673_2000_100_50_30_100,0.4326340350440227,0.43056589130898193,0.3452261330571624
151673_2000_100_50_30_300,0.3559143815910244,0.2910451195766081,0.40119255398425197
151673_2000_100_50_30_500,0.43569809681013166,0.3548750351012689,0.37989688872499794
151673_2000_100_50_50_100,0.376884368627246,0.41570077633311564,0.3659786929375915
151673_2000_100_50_50_300,0.38242608539765033,0.41555226639494214,0.3326852364521157
151673_2000_100_50_50_500,0.3197592146707406,0.3664750869978314,0.3002496639306366
151673_5000_50_15_10_100,0.41435644176197306,0.2720900683664148,0.2510521657975924
151673_5000_50_15_10_300,0.4335049322043635,0.2572142759716437,0.24388242909801033
151673_5000_50_15_10_500,0.44391643251838414,0.24822819055803624,0.22179079159615678
151673_5000_50_15_30_100,0.4356986816328464,0.39783377806803866,0.4074508957796825
151673_5000_50_15_30_300,0.2582824520761097,0.3498900703855526,0.35645035294627003
151673_5000_50_15_30_500,0.24929331475375335,0.48148994484235774,0.38165047366158267
151673_5000_50_15_50_100,0.4194968567806814,0.35859708388328,0.3694597241565398
151673_5000_50_15_50_300,0.3911244024941465,0.3604366210657173,0.37515005286657205
151673_5000_50_15_50_500,0.28477730383311706,0.3631722402553232,0.2584985744993898
151673_5000_50_30_10_100,0.30876112089248264,0.24009295437205128,0.25947217024576497
151673_5000_50_30_10_300,0.27548883601352253,0.29268857303368256,0.2453694990420922
151673_5000_50_30_10_500,0.3507706918008694,0.24432420267205554,0.2705844042235713
151673_5000_50_30_30_100,0.417613453018444,0.3448000493079614,0.41794383846398525
151673_5000_50_30_30_300,0.30442293589825764,0.31891303937839455,0.4244618927881998
151673_5000_50_30_30_500,0.3626898650528209,0.34124037724320383,0.34973414996883395
151673_5000_50_30_50_100,0.3919974372704879,0.43209609631814655,0.3702546940788349
151673_5000_50_30_50_300,0.3655720153413225,0.32663049506366293,0.38426675135044563
151673_5000_50_30_50_500,0.2857284205967627,0.2912644371825135,0.45336359957327627
151673_5000_50_50_10_100,0.2479971570710483,0.21518739157828343,0.2333613000725373
151673_5000_50_50_10_300,0.2723344659812397,0.2261030836990519,0.2563629616598282
151673_5000_50_50_10_500,0.2105504098824853,0.2339132992891383,0.2350123684746473
151673_5000_50_50_30_100,0.36756145693116443,0.4249709267039029,0.3169985158798261
151673_5000_50_50_30_300,0.3425281719999681,0.3125153892279999,0.263527879994885
151673_5000_50_50_30_500,0.2500525611358025,0.31526868886561377,0.31917683244078654
151673_5000_50_50_50_100,0.3983091983003102,0.41124614177004154,0.2983316632393983
151673_5000_50_50_50_300,0.30964134146475114,0.3105157339258909,0.23697481251869495
151673_5000_50_50_50_500,0.3189244880926759,0.31354847075665926,0.3015876481847948
151673_5000_100_15_10_100,0.15336963732553463,0.22593841741516485,0.2408988707923121
151673_5000_100_15_10_300,0.21660583470659664,0.2645315323608135,0.2485215030904005
151673_5000_100_15_10_500,0.18572747385384622,0.2256703440908723,0.263866447811705
151673_5000_100_15_30_100,0.31612267976325265,0.3434433993537654,0.3802437279236519
151673_5000_100_15_30_300,0.337624459389436,0.35904893939212357,0.3080062149030642
151673_5000_100_15_30_500,0.23019697398888317,0.21308454478690242,0.36353850839124585
151673_5000_100_15_50_100,0.34037467243511726,0.3589376171880436,0.4192270044481047
151673_5000_100_15_50_300,0.37281854243284857,0.33709501773892875,0.3480668152036737
151673_5000_100_15_50_500,0.2490888614385082,0.24529352320174674,0.34091738631927626
151673_5000_100_30_10_100,0.19440648226169183,0.24362839135550196,0.22829017695336298
151673_5000_100_30_10_300,0.25003954368368,0.23974411842069282,0.2275979155996735
151673_5000_100_30_10_500,0.20013783250316655,0.24669361027305275,0.250523108700041
151673_5000_100_30_30_100,0.22092595063414902,0.412167260282503,0.3692779044856124
151673_5000_100_30_30_300,0.24756017593903074,0.3443038273328919,0.30908068931874344
151673_5000_100_30_30_500,0.22244572954920527,0.16948016559925938,0.30554328708522527
151673_5000_100_30_50_100,0.2842003308426517,0.37175018390204073,0.3714625794341903
151673_5000_100_30_50_300,0.2596598520381283,0.30231387653831204,0.31082716211154804
151673_5000_100_30_50_500,0.18250343634838817,0.2229305609923214,0.29587199499482575
151673_5000_100_50_10_100,0.20251521525560504,0.2239524476232803,0.21395578890094386
151673_5000_100_50_10_300,0.24826461991724602,0.2517223189508971,0.24787209215072836
151673_5000_100_50_10_500,0.24471854387559092,0.27421393986260956,0.2480332960468953
151673_5000_100_50_30_100,0.22273644502667406,0.3987998713819785,0.3103730464888421
151673_5000_100_50_30_300,0.2763263584557238,0.2959297824889611,0.2544878259486824
151673_5000_100_50_30_500,0.21538899090470343,0.2844134185356122,0.2672046170900067
151673_5000_100_50_50_100,0.25654928116288767,0.4157935209245658,0.3688186794515717
151673_5000_100_50_50_300,0.2716652136702279,0.3283020640570646,0.24407969107854882
151673_5000_100_50_50_500,0.20712881278414008,0.23825299612299072,0.3120890759970392
