,0,1,2
151507_1000_100_30_50_500,0.39141339690754995,0.39961439675252136,0.48442697408583174
151507_1000_100_50_10_100,0.34181942752177763,0.30720632095587364,0.3261310290919284
151507_1000_100_50_10_300,0.31266975587474405,0.31937096344093846,0.3785064418786775
151507_1000_100_50_10_500,0.2691135388235965,0.3270506472556958,0.3829768963794599
151507_1000_100_50_30_100,0.48744081003600065,0.33787232697152453,0.40944569476904363
151507_1000_100_50_30_300,0.45608848396126184,0.31976316600240273,0.3166669076243826
151507_1000_100_50_30_500,0.43770803415571546,0.42048036851007226,0.4422911416886634
151507_1000_100_50_50_100,0.41919584882657024,0.38297509817272046,0.506934046878772
151507_1000_100_50_50_300,0.5385632626256616,0.3846263245445503,0.5358595267311108
151507_1000_100_50_50_500,0.4677035176652238,0.3617007312489226,0.47307911202416014
151507_2000_50_15_10_100,0.28277758500634176,0.40055805423933927,0.3005731001581419
151507_2000_50_15_10_300,0.2745542375818068,0.4209905669190619,0.24656895150440053
151507_2000_50_15_10_500,0.23318526826414904,0.24806804153671572,0.2268120596418564
151507_2000_50_15_30_100,0.3851269011437448,0.3053086869344292,0.5437741846648724
151507_2000_50_15_30_300,0.30268245681766964,0.5138271872436018,0.49345143357281784
151507_2000_50_15_30_500,0.4517359478864679,0.4074076653329478,0.4691408775238553
151507_2000_50_15_50_100,0.4849567568236818,0.5093630487960951,0.5312929356504495
151507_2000_50_15_50_300,0.3360651478070943,0.40172065260595885,0.458963425070024
151507_2000_50_15_50_500,0.4201562153958157,0.3769224062531323,0.5343482819842409
151507_2000_50_30_10_100,0.25661730274186806,0.2813765304653903,0.30793398363999297
151507_2000_50_30_10_300,0.3603768364477941,0.3096866247098685,0.4407518392338358
151507_2000_50_30_10_500,0.32852061067657307,0.2451461473528794,0.40289560302129035
151507_2000_50_30_30_100,0.48487915496931405,0.4502694062033287,0.3505993528339373
151507_2000_50_30_30_300,0.4735199177966357,0.3701314008537524,0.3885564920376401
151507_2000_50_30_30_500,0.4142391595186847,0.39142621510543296,0.3786207746688414
151507_2000_50_30_50_100,0.5562621046748953,0.4796830928034164,0.5265485860379229
151507_2000_50_30_50_300,0.5269397160319095,0.4242090039517052,0.47990307434228946
151507_2000_50_30_50_500,0.43879865770151494,0.4147533741819582,0.5215986552189853
151507_2000_50_50_10_100,0.34799956943094124,0.27533798547645066,0.24261547187537755
151507_2000_50_50_10_300,0.24371349906760986,0.34258916960149316,0.2835589789982349
151507_2000_50_50_10_500,0.20430418704083222,0.27678622657035346,0.26457445559971005
151507_2000_50_50_30_100,0.4522458030318683,0.4011026749714717,0.3738061306223277
151507_2000_50_50_30_300,0.39811998463119175,0.3993648865183323,0.3314164799690424
151507_2000_50_50_30_500,0.4424438440950739,0.4593586036306072,0.31132444316631747
151507_2000_50_50_50_100,0.5233537503248725,0.4179615030843372,0.4988423607604639
151507_2000_50_50_50_300,0.450262964982943,0.40826331138184685,0.3801782263729385
151507_2000_50_50_50_500,0.43574531358908497,0.4335854312496178,0.43393132872382073
151507_2000_100_15_10_100,0.32617844637096527,0.2536540324630195,0.35154444457538125
151507_2000_100_15_10_300,0.2455006480157537,0.2512463508177396,0.28615482427773054
151507_2000_100_15_10_500,0.2911436826478817,0.29445750289657346,0.263289986657169
151507_2000_100_15_30_100,0.4641390030756367,0.42156258502603294,0.48748996017440266
151507_2000_100_15_30_300,0.43529956149861776,0.3572396659947437,0.4740960447306687
151507_2000_100_15_30_500,0.45335289947333585,0.28711093930580744,0.4075726296107379
151507_2000_100_15_50_100,0.5549946655869349,0.3543107419953936,0.5286909244843176
151507_2000_100_15_50_300,0.5162934073480451,0.34787813586027433,0.4858410058059582
151507_2000_100_15_50_500,0.40531964664963593,0.40393384024703255,0.45020951235868034
151507_2000_100_30_10_100,0.25318328303232573,0.23947995845470105,0.2560562622627483
151507_2000_100_30_10_300,0.19629438026090298,0.21046243068895937,0.35764531072625966
151507_2000_100_30_10_500,0.22126742662355844,0.2146658042168208,0.26495767777505613
151507_2000_100_30_30_100,0.2659018560871487,0.24869684605057255,0.36890348283879093
151507_2000_100_30_30_300,0.19029219891569435,0.19180570077988815,0.37272226313917034
151507_2000_100_30_30_500,0.25896633228333293,0.23647268622923093,0.3877515222344702
151507_2000_100_30_50_100,0.3589443966384077,0.3372908269536762,0.40967232916647417
151507_2000_100_30_50_300,0.22259429788997728,0.2560314799391745,0.4437174353959096
151507_2000_100_30_50_500,0.23210218265874916,0.25622548789861244,0.4415497180124382
151507_2000_100_50_10_100,0.19405700764128767,0.12527452917805385,0.2454173318770361
151507_2000_100_50_10_300,0.2131862874154192,0.22157524219210095,0.19425092366839927
151507_2000_100_50_10_500,0.22376902012182626,0.2070468874340851,0.23182489211684304
151507_2000_100_50_30_100,0.296734196831527,0.3168244358037963,0.29874152494562267
151507_2000_100_50_30_300,0.23164214860866827,0.22796203377523055,0.26948777027033216
151507_2000_100_50_30_500,0.2510531883686928,0.25983012808988526,0.23474534170956382
151507_2000_100_50_50_100,0.285315600283859,0.23717154522050887,0.2615607964246123
151507_2000_100_50_50_300,0.23420535559236053,0.33913613093336986,0.19272632561848574
151507_2000_100_50_50_500,0.30634656741326566,0.23329189665556735,0.30251813724640175
151507_5000_50_15_10_100,0.2902413782991867,0.2070494147328604,0.21215737889367647
151507_5000_50_15_10_300,0.2581429218385696,0.28860662655779984,0.18706482694149384
151507_5000_50_15_10_500,0.2356928324698096,0.21617576036002453,0.1797432582555694
151507_5000_50_15_30_100,0.32161578587825196,0.3354923197702042,0.3368386013554922
151507_5000_50_15_30_300,0.29051189533173405,0.36201035485618915,0.3719031439045559
151507_5000_50_15_30_500,0.2630582021300615,0.3308198919779505,0.33527723566488515
151507_5000_50_15_50_100,0.30708727094893185,0.2912557291862458,0.43470745687578827
151507_5000_50_15_50_300,0.3885516717465647,0.28642243609635554,0.38277912114290336
151507_5000_50_15_50_500,0.30284506607106293,0.2995311890487831,0.3833691805397753
151507_5000_50_30_10_100,0.2538734546436332,0.22021181158401934,0.22881112604477835
151507_5000_50_30_10_300,0.3527537917839874,0.22133379490255375,0.20078884343001563
151507_5000_50_30_10_500,0.32775145873777634,0.1886024960595555,0.16370905075949804
151507_5000_50_30_30_100,0.4682421686309353,0.32449085422161583,0.40089319540023416
151507_5000_50_30_30_300,0.43813432150481213,0.4523672754283521,0.46488581025526937
151507_5000_50_30_30_500,0.5037616949153623,0.4148352893625834,0.3602354077581835
151507_5000_50_30_50_100,0.4678875922558975,0.32340340776018517,0.40283726430956734
151507_5000_50_30_50_300,0.48250242247680003,0.3576692866415902,0.39735826895111737
151507_5000_50_30_50_500,0.4344828938876125,0.40563312061377793,0.41867694799289923
151507_5000_50_50_10_100,0.20595864611844697,0.3153292569089208,0.23769146987404777
151507_5000_50_50_10_300,0.2737870030803766,0.28153994208011274,0.20272364837214532
151507_5000_50_50_10_500,0.20920882849827221,0.3690372378542283,0.26542529528864495
151507_5000_50_50_30_100,0.36669714965987055,0.43606222133096934,0.4028178119652044
151507_5000_50_50_30_300,0.40673378415059946,0.3877945762059823,0.44983164034182493
151507_5000_50_50_30_500,0.3929207603140324,0.4175297376536436,0.3970165416765082
151507_5000_50_50_50_100,0.4094252082618127,0.4583012782009789,0.41099180830734083
151507_5000_50_50_50_300,0.3933630209272195,0.5699846879742768,0.48300033068611714
151507_5000_50_50_50_500,0.3339418362490735,0.40258397041191696,0.49261110512684514
151507_5000_100_15_10_100,0.2173221899844413,0.212791672329604,0.20960299552506745
151507_5000_100_15_10_300,0.24987234228357239,0.21833811534126982,0.24544182531192527
151507_5000_100_15_10_500,0.2573326336824822,0.20973580331230368,0.21371154414787175
151507_5000_100_15_30_100,0.29125867937644306,0.2948460781146148,0.31188612782966546
151507_5000_100_15_30_300,0.33124642795705933,0.28162109301772437,0.29367543870793356
151507_5000_100_15_30_500,0.2812689104069576,0.2726736980788633,0.2959129066196248
151507_5000_100_15_50_100,0.5240497474945146,0.35819429909351874,0.4099608953140601
151507_5000_100_15_50_300,0.40543332731358195,0.30555161721547147,0.38338480529472135
151507_5000_100_15_50_500,0.40785054019973505,0.3491342737640856,0.34367772226781307
151507_5000_100_30_10_100,0.11715773740006889,0.2564366976889461,0.28584487060171215
151507_5000_100_30_10_300,0.22634236146580766,0.22126988793983524,0.2571325988473452
151507_5000_100_30_10_500,0.23438578139239014,0.23745091118347916,0.25779244860551886
151507_5000_100_30_30_100,-0.016252659594974107,0.2666965682477713,0.43386979396007797
151507_5000_100_30_30_300,0.25036287367730453,0.33255014128655813,0.34799697467839086
151507_5000_100_30_30_500,0.20110159818526216,0.22378126976751464,0.3352699507108002
151507_5000_100_30_50_100,0.22134791468151202,0.3425347456270678,0.5071479338329179
151507_5000_100_30_50_300,0.3159096034705735,0.3573445346548117,0.43454740526859403
151507_5000_100_30_50_500,0.2781939730608829,0.3564448280670378,0.5010504656379767
151507_5000_100_50_10_100,0.25566341805452764,0.17593146430792184,0.20272001446841906
151507_5000_100_50_10_300,0.24173688896839957,0.2188480718959083,0.17543641480388664
151507_5000_100_50_10_500,0.24946703636479922,0.21332485420730973,0.2049376184155684
151507_5000_100_50_30_100,0.3007963549844322,0.2984204061186526,0.34580689063162584
151507_5000_100_50_30_300,0.3810835384831242,0.3402817255368311,0.3625461562869578
151507_5000_100_50_30_500,0.25361887971888364,0.2762846257371305,0.344715305455234
151507_5000_100_50_50_100,0.41411804630323795,0.333216301237407,0.45691817124255213
151507_5000_100_50_50_300,0.4927117650118457,0.37665499700350585,0.4384544364887092
151507_5000_100_50_50_500,0.45077604762138396,0.33614375998115786,0.336996147718126
