,0,1,2,3,4,5,6,7,8,9
151507,0.5220518778558835,0.5000796509824159,0.5171315995030984,0.5015193987857517,0.5200136571388144,0.4762570880570364,0.520879520282852,0.4947850263257161,0.5504020875863043,0.4772244708655364
151508,0.3800828053470671,0.4509998493859691,0.45839637689079826,0.31032069100042387,0.38310771236169205,0.3782715619502569,0.2944837170122608,0.43214720971618104,0.4714610179125778,0.41759513852063046
151509,0.4450298656767708,0.3732443279721667,0.44677368786264854,0.438368433248554,0.41217052950138383,0.3604197117796661,0.3447156274848167,0.4490349661609335,0.34932704671466996,0.4392881512110324
151510,0.4046214161396699,0.5236406009415279,0.36706209831441233,0.3291011153984641,0.3555727841939622,0.433300207868513,0.411615561760013,0.42719598075945797,0.4255989879888938,0.35893937251531444
151669,0.37089157777998577,0.2984152064720381,0.2557447937590198,0.30477916539313277,0.29402189999279893,0.30745916364035986,0.3227305491081314,0.3539660435579547,0.29837096125541535,0.35572421067283977
151670,0.2889110583318715,0.36963204945311867,0.3588015129011778,0.2617946033655848,0.3566337211325724,0.553759684021575,0.30043672332792176,0.34454242224995296,0.5829374375921701,0.551030221180059
151671,0.4296703472070928,0.43920774797190343,0.3444751406058854,0.42857952654374143,0.4363185193647598,0.40892115585991506,0.47727283670102233,0.422808447453629,0.44402996141323375,0.43740489486270057
151672,0.4239882204486654,0.5230706347519501,0.41993928217116033,0.7166476178985394,0.5509631573027762,0.5630836808067977,0.5682967918961882,0.537035488100982,0.4397632748324943,0.4989527333749369
151673,0.4842209891466299,0.4791856879767905,0.4313040198778294,0.5122753152794078,0.4259749452549997,0.37014254201178765,0.5852813445565277,0.5585695107921879,0.388858116411588,0.4858795226366444
151674,0.47589269588437016,0.3624453404342861,0.47100330670558754,0.4423712100566565,0.4035200786166701,0.35837843479414955,0.36891535795028524,0.4739456233091822,0.31473580178047567,0.32942219804906225
151675,0.5289797272144988,0.5612413571031196,0.5519152241613039,0.46140210313982105,0.4932466175944872,0.5034631281888663,0.4248971657876036,0.5163627869631796,0.45879996776635606,0.41745644786824826
151676,0.37928221908374876,0.40342663091319314,0.41350737022041023,0.3656019996083273,0.38791564446374466,0.3685581455644628,0.34922782282155607,0.31678998364182404,0.38219521219437463,0.333920076683811
