,0,1,2,3,4,5,6,7,8,9
151507,0.3810494392646422,0.4995508664757854,0.4211905386570302,0.44152950992445594,0.43652331805226374,0.4722972947907594,0.41802596267822173,0.43399564328924967,0.5222590906881173,0.4637891367519892
151508,0.43803399910714397,0.4175389010478712,0.4738320233519577,0.2850363468123244,0.35700314840031677,0.34082582590170524,0.3572234829879671,0.3849719774681788,0.39617186120917675,0.3208135867427288
151509,0.252824481797403,0.4280183358542423,0.42319894711403966,0.4027473839599114,0.2691380603503582,0.3972580251777421,0.47004027511402546,0.40654836459625604,0.4015954127291741,0.5196444846848673
151510,0.3206864495627263,0.2511119954405878,0.4207850757306012,0.33921880676314725,0.3318565841393725,0.40408759909234143,0.37508437622759044,0.3170607134197055,0.3160895112218099,0.31246695799217533
151669,0.3650053813395425,0.3288527939639674,0.38185050933177395,0.26908870039843313,0.3047479059126252,0.45268738840488315,0.3948863270619563,0.33344596416323435,0.2515876228529593,0.32479582342352387
151670,0.28044139634537274,0.21008714388807254,0.24292934471137312,0.23502726910152122,0.3058512909202923,0.19859494672646805,0.23988614505623734,0.31950801595851314,0.21344015744647926,0.34273318812440917
151671,0.46743863061142576,0.6348541369922129,0.4407358040088434,0.5255705567975616,0.4501513439402034,0.6332480593887143,0.529194467491959,0.6407782142161945,0.6035173392003634,0.5538800329696513
151672,0.4889866612944857,0.4277216497696001,0.39070335142701745,0.4262476251418042,0.4851565346005068,0.4423570013629066,0.5572462786772908,0.4028534505054638,0.5304854065170832,0.47448022505771154
151673,0.41907493340030993,0.45941702851072147,0.2854037882339267,0.45186620029967267,0.4478376415209968,0.3146144825848098,0.4080773014814401,0.41957196118447854,0.41456909288475213,0.3895849427839431
151674,0.3256273189761707,0.3857580150695616,0.31950071117272266,0.39661200718929907,0.3163942426282237,0.24175470933232496,0.21527138694508355,0.25008932146869145,0.45966823925600686,0.333696090483293
151675,0.3165598315307447,0.2869534575340888,0.3979641334557708,0.41077846698559695,0.4347517585456434,0.2380200389373094,0.3779841004387442,0.32834846338147355,0.2571685459507547,0.4044900650243922
151676,0.3088168539631867,0.2820676441079241,0.3539371234345814,0.2691630536813071,0.3000038802147567,0.30424181348983687,0.332237292664786,0.29665962204126584,0.2977605671065585,0.30088612091612676
