,n_samples,HVGs,scVI,cell_typing,emd_distance,clustering
0,1,2.1179778575897217,150.8652892112732,1673604748.164682,1673604762.582924,1673604845.7093124
0,1,2.1179778575897217,116.6132230758667,1673604995.3867123,1673605003.6293013,1673605094.7993052
