,0,1,2,3,4
151673_0.1_100_20_32_8_300,0.5094515423069368,0.48600849419866693,0.49198841873965865,0.48805295911789504,0.48054974687538915
151673_0.1_100_20_32_16_100,0.5272139062850549,0.4470255886899599,0.45922577144653876,0.5399071773720099,0.541846109819093
151673_0.1_100_20_32_16_200,0.5181942388406933,0.5471126451914581,0.5061699026427223,0.5426763046068175,0.45067203634348296
151673_0.1_100_20_32_16_300,0.5197186870645967,0.5293927538431815,0.4547626020317066,0.5110280612093273,0.5009496883676688
151673_0.1_100_30_32_4_100,0.40234788472759536,0.33216949426525777,0.35266177277582994,0.40032067424725354,0.4359467672019342
151673_0.1_100_30_32_4_200,0.37357143600169274,0.464413744762886,0.35830292397814967,0.4478904747424891,0.3913105092134662
151673_0.1_100_30_32_4_300,0.41574654343298173,0.2706205561434956,0.4415876596210184,0.39283049441758316,0.4059318951733337
151673_0.1_100_30_32_8_100,0.47629147587251613,0.4053007504598777,0.47616403779334426,0.4929844842255736,0.4859003421653207
151673_0.1_100_30_32_8_200,0.46749720934196165,0.5152550537240139,0.544478343748854,0.489708872748532,0.46986830055975404
151673_0.1_100_30_32_8_300,0.47683276338870006,0.4628104854913115,0.4476303103281936,0.4547695652357846,0.46142239208826874
151673_0.1_100_30_32_16_100,0.531205961084654,0.5527921063556609,0.2994194059176313,0.4418270046025116,0.5139295988580618
151673_0.1_100_30_32_16_200,0.49744994077101795,0.49087012580321476,0.4810770050164669,0.5097371016485429,0.4584892599060774
151673_0.1_100_30_32_16_300,0.4634614448425922,0.4728876995242369,0.4638163039295282,0.46407872045896853,0.4532275029991498
