,0,1,2,3,4
151507_1000_50_50_50_300,0.4145004519826588,0.4228689908564783,0.3259739947821399,0.460383872471153,0.2639956869746385
151507_1000_50_50_50_500,0.3852368488377863,0.3427166972923517,0.317289246754135,0.3943763267374665,0.2524220373146819
151507_1000_100_15_10_100,0.3815773891025582,0.3226374680627442,0.3131096756590789,0.3306560847992912,0.3585218338847472
151507_1000_100_15_10_300,0.3422494820683459,0.2961783289747986,0.3222512425553059,0.3690003280114074,0.3204316549891098
151507_1000_100_15_10_500,0.286495142292468,0.2921769658101427,0.3037151593407803,0.3694416017615796,0.3474763870468236
151507_1000_100_15_30_100,0.435284954888883,0.2895683645410304,0.427659360973625,0.3132589330841948,0.5127254763803292
151507_1000_100_15_30_300,0.5064690030381267,0.3870376099934047,0.5192322765930562,0.2898424422080424,0.4865173944176559
151507_1000_100_15_30_500,0.471572714975808,0.3822836060636844,0.4516305473198992,0.299645653357027,0.4566361794834059
151507_1000_100_15_50_100,0.4894582326974023,0.4502726564473547,0.4785340865714899,0.4425048547223202,0.4551690744950821
151507_1000_100_15_50_300,0.528760695735569,0.5035522807280914,0.3923060304189226,0.3710769513744639,0.5133933399808699
151507_1000_100_15_50_500,0.4833009304989038,0.4479919042728456,0.4271330206583038,0.4033296140940305,0.4690474001848444
151507_1000_100_30_10_100,0.3091297151102168,0.3617605727139953,0.3710930245941888,0.3116235703796079,0.3134676130954292
151507_1000_100_30_10_300,0.3247503139729764,0.3473611921916535,0.3741728226457558,0.295351919517378,0.3691201537448186
151507_1000_100_30_10_500,0.3511785637329601,0.3582968650367631,0.3755783493165454,0.2946801653088379,0.3425040428989915
151507_1000_100_30_30_100,0.5452041147894702,0.2395627864263903,0.3190153754807353,0.3823410787726903,0.4920742721456448
151507_1000_100_30_30_300,0.5110497844937579,0.1999119974790406,0.404213453296093,0.4053624256993819,0.3500695597740541
151507_1000_100_30_30_500,0.4813164803322124,0.2456620630593919,0.4568041201795771,0.3770005906443886,0.4666838829831671
151507_1000_100_30_50_100,0.467803915571527,0.4317644332769841,0.562475467887954,0.4267420789150093,0.4711675560651849
151507_1000_100_30_50_300,0.5426528099968325,0.3934659656322228,0.4033412858051899,0.4385707308595792,0.4154626435446442
151507_1000_100_30_50_500,0.5204590152770318,0.4263694780130435,0.3914133969075499,0.3996143967525213,0.4844269740858317
151507_1000_100_50_10_100,0.2846873174201905,0.2614768921839812,0.3418194275217776,0.3072063209558736,0.3261310290919284
151507_1000_100_50_10_300,0.3722628705142641,0.3098584315586167,0.312669755874744,0.3193709634409384,0.3785064418786775
151507_1000_100_50_10_500,0.3732619536757585,0.2502254035704729,0.2691135388235965,0.3270506472556958,0.3829768963794599
151507_1000_100_50_30_100,0.4046955472459748,0.4985855387018472,0.4874408100360006,0.3378723269715245,0.4094456947690436
151507_1000_100_50_30_300,0.5113472473898965,0.4866502765615655,0.4560884839612618,0.3197631660024027,0.3166669076243826
151507_1000_100_50_30_500,0.4452613157132924,0.3840314777282087,0.4377080341557154,0.4204803685100722,0.4422911416886634
151507_1000_100_50_50_100,0.5347601539347314,0.4814843933423539,0.4191958488265702,0.3829750981727204,0.506934046878772
151507_1000_100_50_50_300,0.5721289879089915,0.4491254613010974,0.5385632626256616,0.3846263245445503,0.5358595267311108
151507_1000_100_50_50_500,0.4836946414772109,0.30424342024955,0.4677035176652238,0.3617007312489226,0.4730791120241601
151507_2000_50_15_10_100,0.3179862764786103,0.3460848525010146,0.2827775850063417,0.4005580542393392,0.3005731001581419
151507_2000_50_15_10_300,0.393395145164487,0.2981522317450324,0.2745542375818068,0.4209905669190619,0.2465689515044005
151507_2000_50_15_10_500,0.3400085259988603,0.2465112388373341,0.233185268264149,0.2480680415367157,0.2268120596418564
151507_2000_50_15_30_100,0.3238376958017166,0.4057651488878599,0.3851269011437448,0.3053086869344292,0.5437741846648724
